Mayiladuthurai,"RT @ThalaAjith_FC: Here's the Official Common DP of #Viswasam Movie Festival Celebration..🎉

Every AJITH Fans Change it and Show our 'UNITY…",Nishand_J,2019-01-05 00:00:00
"Texas, USA","@muyskerm They're trying to kill celebrity careers. First Will Smith with you-know-what, now Sandra Bullock with this atrocious movie...",AethusYT,2019-01-05 00:00:00
"Chico, California",RT @TonyGosling: Starved &amp; evicted: Britain’s poor now treated worse than animals (2014 Op-Edge by yours truly @TonyGosling) #IDanielBlake…,WG_Burton,2019-01-06 00:00:00
usa,"RT @menggalurks: “Kay Maine— her skin is so beautiful. Ang kinis di ba? Pinkish.”

“The movie is a must-watch.”

Kris Aquino supports Jack…",prettyyan143,2019-01-05 00:00:00
"Salem, India",Happy birthday to legend and my soul @arrahman sir live long more than 💯 years .we all Pride to have you in Tamil c… https://t.co/SsD99BgQbr,mohan_smr_,2019-01-08 00:00:00
,straight edgy white boys watching any movie abt sex featuring a toxic relationship btwn a heterosexual couple https://t.co/rwC28AKgvP,myduhhhh,2019-01-05 00:00:00
"Denver, CO",Aquaman was perfect beginning to end. Wow I loved it. Deffo seeing it more than once. Best DC movie man.,DamianEd_,2019-01-04 00:00:00
"Chennai, India","RT @TPVMultiplex: This #Pongal its a massive treat to all the Cinema lover &amp; fans ❤️

The wait is over! Today eve at #6PM we will update re…",thankakrishna_d,2019-01-05 00:00:00
RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,Daniaelian,,2019-01-05 00:00:00
"RT @minminnnie1204: (Jin opens fortune cookie)
🐹Oh.. kiss a member on his cheeks
👤pls film video and upload
🐹sorry im late i should go
(lea…",riya_rookie,India  #ᴘᴜʀᴘʟᴇʏᴏᴜ❥ʙᴛs,2019-01-05 00:00:00
"Theocratic government 13
More on my site: https://t.co/uxFblaYm7h
https://t.co/GvAC3mbkM8

#architecture… https://t.co/MaJRwnSSZb",Huynie,"Las Vegas, NV",2019-01-05 00:00:00
RT @Tennesseine: Omg!!! A young woman danced as a teen and it’s on film! Quelle horreur!! The scandal! Makes me long for the good ol’ days…,bipartisannie,,2019-01-07 00:00:00
"RT @menongautham: To all the ‘viswaasees’ out there! 
The DP! 
Here’s to a smashing opening day. 
And wishing the film a massive run. 
#Vis…",Ruben547486521,,2019-01-06 00:00:00
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",40oz_Neke,,2019-01-04 00:00:00
"RT @Sharmistha_GK: So it’s the final pack up for the great director #MrinalSen. Aakler Sandhane, Bhuban Shome, Mrigaya &amp; many others of his…",ArunDevilz,"New Delhi, Delhi",2019-01-07 00:00:00
RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,Pastelkooks,,2019-01-06 00:00:00
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",kybbanks,,2019-01-05 00:00:00
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",kylahcolvin,,2019-01-04 00:00:00
RT @arsanity: indoor movie date w you,mariaaerikaaaaa,Taguig City,2019-01-07 00:00:00
RT @glossdaya: modern cinema peaked here https://t.co/Cg03bAWdKx,yonoqriahcersto,,2019-01-04 00:00:00
"RT @Koimoi: #AamirKhan On #CheatIndia &amp; #Thackeray: No one wants to clash their film with Balasaheb Thackeray’s biopic’s release!

@aamir_k…",imdiljit7,"Hisar, Haryana",2019-01-07 00:00:00
"RT @ActorSanjeevoff: Who gives the rights for violating the freedom filmaker. I strongly oppose it, pretty behaviour proves the guilty of t…",Banu23334896,,2019-01-07 00:00:00
RT @queeninnn_: never buying a bootleg movie again this nigga turned the camera around and said “this my favorite part”😐,kaayrodd,Earth,2019-01-06 00:00:00
"RT @CAPTAlNERD: 📍me
  |
  |
  | _ _ _ _ _ _ _ _ _ _ _ _ _ _
    enjoying a movie like |                       
📍    a normal person    |…",1800iwant2dyi,#blm,2019-01-08 00:00:00
"Here We Go

Our Pride #Viswasam Movie CDP

More Vadai 🐢🐢

Happy Life🐢🐢

#ViswasamCelebrationCDP

#Aamais #Vadai https://t.co/mXYUHyZv9b",AamaiFansTrends,,2019-01-06 00:00:00
"RT @minminnnie1204: (Jin opens fortune cookie)
🐹Oh.. kiss a member on his cheeks
👤pls film video and upload
🐹sorry im late i should go
(lea…",riya_rookie,India  #ᴘᴜʀᴘʟᴇʏᴏᴜ❥ʙᴛs,2019-01-06 00:00:00
RT @charmingyvaine: The company Bravos Pictures has made a series of art posters of #SwingKids. Each of them consist of a brief compliment…,oohloveily,,2019-01-04 00:00:00
RT @Subbu_06: There is a scene from 2014 where he fucks entire Congress. https://t.co/elvmLhFsXq,gothshiva,"China, Nuevo León",2019-01-08 00:00:00
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Bvckwoods__,The Crib,2019-01-08 00:00:00
RT @sammirenet: This documentary is like a horror movie. What’s even more terrifying is that this man is still walking free and these girls…,TheRealTrina,"Houston, Tx",2019-01-08 00:00:00
RT @charles_kinbote: This is quite literally exactly what I expected https://t.co/gXdrVbzbYD,napalmmeth,freakin hell man just hell,2019-01-08 00:00:00
"RT @ThalaAjith_FC: Here's the Official Common DP of #Viswasam Movie Festival Celebration..🎉

Every AJITH Fans Change it and Show our 'UNITY…",sriajith90,திருநெல்வேலி,2019-01-07 00:00:00
"RT @Poltergeyst_: Just watched Lion heart...I have done my quota to supporting our sister. 

That movie was basic with a basic ass story li…",the_emaediong,"Accra, Ghana",2019-01-08 00:00:00
"RT @musiqhackers: #SuperstarRajinikanth in #2Point0 running successfully 40days in theatre 

This movie create a new box office record 

@a…",TrendzRajini,"Chennai, India",2019-01-08 00:00:00
"@Direct_Shooter @Ruthvik_Rao Aapeyi akkade.

He did what he could for the movie. People outrightly reject it. Even… https://t.co/HyvEfQ21My",SurrealZak,Straight from Maahishmati,2019-01-08 00:00:00
@TRAINERJIEUN Oh that movie. Sounds sad?!,GOTHGIRLMILO,she/her.,2019-01-05 00:00:00
I'm taking a pee break from the movie (to this other thread) to say that I might even say that my piss Fast and the… https://t.co/Kio8GQ8S9X,herbivorousvulg,,2019-01-08 00:00:00
RT @CatherinePaiz: So Elle &amp; I were just watching this movie where the little girl gets older which means the actor obviously changed to an…,nsabrinanordin,,2019-01-04 00:00:00
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",Blessed_Burdens,,2019-01-07 00:00:00
"RT @lokicdinson: endgame theory thread—

i was watching tfa tonight and noticed that some of the scoring of the part of the movie was almos…",whenidriftoff,United States,2019-01-07 00:00:00
Good movie on Netflix?,a1danni,510,2019-01-04 00:00:00
"RT @_ayosworldd: this man played Muhammad Ali, a struggling single dad, a black superhero and now Obama? he’s the greatest of all time. htt…",_petitethanggg,"Houston, TX",2019-01-07 00:00:00
